rewrite_id,rewrite_label,dataset,variant,run,source_file,relation,rule_src,rule_runtime_us,rule_num_tuples,rule_maxRSS_post,rule_runtime_ms
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2524917,0,329856,2524.917
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2569662,0,330112,2569.662
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2571531,0,332928,2571.531
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2.",2579623,0,332160,2579.623
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2597613,0,332416,2597.613
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2562805,0,334080,2562.805
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2564879,0,333312,2564.879
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2549987,0,333696,2549.987
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",1,1,275968,0.001
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3752658,2498908,329728,3752.658
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2563307,0,331776,2563.307
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2.",2709710,0,331136,2709.71
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   z2 != x.",2615114,0,331392,2615.114
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2582805,0,330880,2582.805
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2631697,0,330112,2631.697
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2592481,0,330368,2592.481
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2584344,0,332928,2584.344
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2.",2502739,0,332160,2502.739
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2552953,0,332544,2552.953
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2587650,0,334080,2587.65
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2576208,0,333312,2576.208
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2584207,0,333696,2584.207
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",3,1,276096,0.003
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3780292,2498908,329728,3780.292
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2606577,0,331904,2606.577
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2.",2565804,0,331264,2565.804
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   z2 != x.",2548984,0,331648,2548.984
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2569886,0,330880,2569.886
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2540454,0,330112,2540.454
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2549731,0,330496,2549.731
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2519550,0,333184,2519.55
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2.",2562155,0,332416,2562.155
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2515083,0,332800,2515.083
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2510610,0,334208,2510.61
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2511110,0,333440,2511.11
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2510517,0,333824,2510.517
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",2,1,275712,0.002
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3705348,2498908,329216,3705.348
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2573624,0,331392,2573.624
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2.",2575852,0,330624,2575.852
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   z2 != x.",2590439,0,331008,2590.439
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2498838,0,330240,2498.838
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2556407,0,329472,2556.407
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2513368,0,329856,2513.368
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2579014,0,332672,2579.014
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2.",2573430,0,331904,2573.43
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2554608,0,332288,2554.608
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2541280,0,333696,2541.28
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2574643,0,333056,2574.643
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2560968,0,333312,2560.968
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",1,1,276224,0.001
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3759521,2498908,329856,3759.521
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2543561,0,331776,2543.561
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2.",2527729,0,331136,2527.729
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   z2 != x.",2644596,0,331392,2644.596
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2561953,0,330752,2561.953
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2554296,0,330112,2554.296
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2605898,0,330496,2605.898
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2460951,0,332928,2460.951
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   y != z2.",2495725,0,332160,2495.725
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2462555,0,332544,2462.555
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2565044,0,333952,2565.044
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2579136,0,333312,2579.136
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2552735,0,333568,2552.735
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run19.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",1,1,276096,0.001
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run19.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3737453,2498908,329728,3737.453
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run19.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2634371,0,331776,2634.371
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run19.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   y != z2.",2599657,0,331008,2599.657
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run19.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   +disconnected0(),
   x != z1,
   x != y,
   z2 != x.",2569708,0,331392,2569.708
