rewrite_id,rewrite_label,dataset,variant,run,source_file,program_runtime_us,program_runtime_ms,program_maxRSS_MB
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,16,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run16.json,7298395,7298.395,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,17,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run17.json,7092023,7092.023,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,18,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run18.json,7160756,7160.756,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,19,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run19.json,7113962,7113.962,60.625
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,20,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run20.json,7457434,7457.434,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,21,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run21.json,7158783,7158.783,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,22,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run22.json,7039495,7039.495,60.625
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,23,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run23.json,7163275,7163.275,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,24,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run24.json,7299052,7299.052,60.75
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,25,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run25.json,7444157,7444.157,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,26,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run26.json,7108095,7108.095,60.5
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,27,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run27.json,7142343,7142.343,60.875
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,28,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run28.json,7155218,7155.218,60.375
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,29,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run29.json,7207056,7207.056,60.375
6,6_laatste_optimalisaties,data_5000nodes_0p02density,std,30,6_laatste_optimalisaties__data_5000nodes_0p02density__std__run30.json,7058662,7058.662,60.5
7,7_original_unfolded,data_5000nodes_0p02density,std,1,7_original_unfolded__data_5000nodes_0p02density__std__run1.json,2565722,2565.722,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,2,7_original_unfolded__data_5000nodes_0p02density__std__run2.json,2671340,2671.34,60.25
7,7_original_unfolded,data_5000nodes_0p02density,std,3,7_original_unfolded__data_5000nodes_0p02density__std__run3.json,2639793,2639.793,60.125
7,7_original_unfolded,data_5000nodes_0p02density,std,4,7_original_unfolded__data_5000nodes_0p02density__std__run4.json,2544265,2544.265,60.25
7,7_original_unfolded,data_5000nodes_0p02density,std,5,7_original_unfolded__data_5000nodes_0p02density__std__run5.json,2549393,2549.393,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,6,7_original_unfolded__data_5000nodes_0p02density__std__run6.json,2523279,2523.279,60.5
7,7_original_unfolded,data_5000nodes_0p02density,std,7,7_original_unfolded__data_5000nodes_0p02density__std__run7.json,2536065,2536.065,60.5
7,7_original_unfolded,data_5000nodes_0p02density,std,8,7_original_unfolded__data_5000nodes_0p02density__std__run8.json,2555827,2555.827,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,9,7_original_unfolded__data_5000nodes_0p02density__std__run9.json,2548258,2548.258,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,10,7_original_unfolded__data_5000nodes_0p02density__std__run10.json,2585270,2585.27,60.5
7,7_original_unfolded,data_5000nodes_0p02density,std,11,7_original_unfolded__data_5000nodes_0p02density__std__run11.json,2521597,2521.597,60.5
7,7_original_unfolded,data_5000nodes_0p02density,std,12,7_original_unfolded__data_5000nodes_0p02density__std__run12.json,2559990,2559.99,60.25
7,7_original_unfolded,data_5000nodes_0p02density,std,13,7_original_unfolded__data_5000nodes_0p02density__std__run13.json,2577314,2577.314,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,14,7_original_unfolded__data_5000nodes_0p02density__std__run14.json,2576253,2576.253,60.125
7,7_original_unfolded,data_5000nodes_0p02density,std,15,7_original_unfolded__data_5000nodes_0p02density__std__run15.json,2599863,2599.863,60.125
7,7_original_unfolded,data_5000nodes_0p02density,std,16,7_original_unfolded__data_5000nodes_0p02density__std__run16.json,2540660,2540.66,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,17,7_original_unfolded__data_5000nodes_0p02density__std__run17.json,2524016,2524.016,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,18,7_original_unfolded__data_5000nodes_0p02density__std__run18.json,2537487,2537.487,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,19,7_original_unfolded__data_5000nodes_0p02density__std__run19.json,2532647,2532.647,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,20,7_original_unfolded__data_5000nodes_0p02density__std__run20.json,2552925,2552.925,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,21,7_original_unfolded__data_5000nodes_0p02density__std__run21.json,2549723,2549.723,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,22,7_original_unfolded__data_5000nodes_0p02density__std__run22.json,2631155,2631.155,60.25
7,7_original_unfolded,data_5000nodes_0p02density,std,23,7_original_unfolded__data_5000nodes_0p02density__std__run23.json,2552468,2552.468,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,24,7_original_unfolded__data_5000nodes_0p02density__std__run24.json,2574203,2574.203,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,25,7_original_unfolded__data_5000nodes_0p02density__std__run25.json,2578164,2578.164,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,26,7_original_unfolded__data_5000nodes_0p02density__std__run26.json,2569454,2569.454,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,27,7_original_unfolded__data_5000nodes_0p02density__std__run27.json,2654278,2654.278,60.25
7,7_original_unfolded,data_5000nodes_0p02density,std,28,7_original_unfolded__data_5000nodes_0p02density__std__run28.json,2610602,2610.602,60.125
7,7_original_unfolded,data_5000nodes_0p02density,std,29,7_original_unfolded__data_5000nodes_0p02density__std__run29.json,2598138,2598.138,60.375
7,7_original_unfolded,data_5000nodes_0p02density,std,30,7_original_unfolded__data_5000nodes_0p02density__std__run30.json,2544080,2544.08,60.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run1.json,10797544,10797.544,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,2,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run2.json,10817963,10817.963,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run3.json,10944734,10944.734,426.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run4.json,10868314,10868.314,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run5.json,10909495,10909.495,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run6.json,10939503,10939.503,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run7.json,10872311,10872.311,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run8.json,10812046,10812.046,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run9.json,10790525,10790.525,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run10.json,10814984,10814.984,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run11.json,10859205,10859.205,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run12.json,10963117,10963.117,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run13.json,10880625,10880.625,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run14.json,10884660,10884.66,426.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run15.json,10825727,10825.727,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,16,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run16.json,10789711,10789.711,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,17,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run17.json,11085913,11085.913,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,18,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run18.json,10945677,10945.677,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,19,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run19.json,10739293,10739.293,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,20,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run20.json,10793097,10793.097,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,21,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run21.json,10825724,10825.724,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,22,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run22.json,10798328,10798.328,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,23,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run23.json,10779228,10779.228,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,24,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run24.json,11040435,11040.435,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,25,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run25.json,10835092,10835.092,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,26,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run26.json,10815363,10815.363,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,27,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run27.json,11001456,11001.456,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run28.json,10853137,10853.137,426.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run29.json,10863631,10863.631,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,noopt,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__noopt__run30.json,10965377,10965.377,426.625
3,3_unfolding,data_5000nodes_0p1density,noopt,1,3_unfolding__data_5000nodes_0p1density__noopt__run1.json,36678601,36678.601,326.375
3,3_unfolding,data_5000nodes_0p1density,noopt,2,3_unfolding__data_5000nodes_0p1density__noopt__run2.json,36579250,36579.25,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,3,3_unfolding__data_5000nodes_0p1density__noopt__run3.json,36391326,36391.326,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,4,3_unfolding__data_5000nodes_0p1density__noopt__run4.json,36729280,36729.28,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,5,3_unfolding__data_5000nodes_0p1density__noopt__run5.json,36746502,36746.502,326.375
3,3_unfolding,data_5000nodes_0p1density,noopt,6,3_unfolding__data_5000nodes_0p1density__noopt__run6.json,36562366,36562.366,326.0
3,3_unfolding,data_5000nodes_0p1density,noopt,7,3_unfolding__data_5000nodes_0p1density__noopt__run7.json,36061756,36061.756,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,8,3_unfolding__data_5000nodes_0p1density__noopt__run8.json,36101184,36101.184,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,9,3_unfolding__data_5000nodes_0p1density__noopt__run9.json,36839408,36839.408,326.0
3,3_unfolding,data_5000nodes_0p1density,noopt,10,3_unfolding__data_5000nodes_0p1density__noopt__run10.json,36266655,36266.655,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,11,3_unfolding__data_5000nodes_0p1density__noopt__run11.json,36572091,36572.091,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,12,3_unfolding__data_5000nodes_0p1density__noopt__run12.json,36651375,36651.375,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,13,3_unfolding__data_5000nodes_0p1density__noopt__run13.json,36640564,36640.564,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,14,3_unfolding__data_5000nodes_0p1density__noopt__run14.json,36517090,36517.09,326.375
3,3_unfolding,data_5000nodes_0p1density,noopt,15,3_unfolding__data_5000nodes_0p1density__noopt__run15.json,36134904,36134.904,326.0
3,3_unfolding,data_5000nodes_0p1density,noopt,16,3_unfolding__data_5000nodes_0p1density__noopt__run16.json,36249011,36249.011,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,17,3_unfolding__data_5000nodes_0p1density__noopt__run17.json,36818139,36818.139,325.75
3,3_unfolding,data_5000nodes_0p1density,noopt,18,3_unfolding__data_5000nodes_0p1density__noopt__run18.json,36892519,36892.519,325.875
3,3_unfolding,data_5000nodes_0p1density,noopt,19,3_unfolding__data_5000nodes_0p1density__noopt__run19.json,36801436,36801.436,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,20,3_unfolding__data_5000nodes_0p1density__noopt__run20.json,36774866,36774.866,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,21,3_unfolding__data_5000nodes_0p1density__noopt__run21.json,36467713,36467.713,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,22,3_unfolding__data_5000nodes_0p1density__noopt__run22.json,36722842,36722.842,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,23,3_unfolding__data_5000nodes_0p1density__noopt__run23.json,36550460,36550.46,326.0
3,3_unfolding,data_5000nodes_0p1density,noopt,24,3_unfolding__data_5000nodes_0p1density__noopt__run24.json,36528274,36528.274,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,25,3_unfolding__data_5000nodes_0p1density__noopt__run25.json,36350140,36350.14,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,26,3_unfolding__data_5000nodes_0p1density__noopt__run26.json,36530602,36530.602,326.375
3,3_unfolding,data_5000nodes_0p1density,noopt,27,3_unfolding__data_5000nodes_0p1density__noopt__run27.json,36746572,36746.572,326.25
3,3_unfolding,data_5000nodes_0p1density,noopt,28,3_unfolding__data_5000nodes_0p1density__noopt__run28.json,36320529,36320.529,326.0
3,3_unfolding,data_5000nodes_0p1density,noopt,29,3_unfolding__data_5000nodes_0p1density__noopt__run29.json,36592897,36592.897,326.125
3,3_unfolding,data_5000nodes_0p1density,noopt,30,3_unfolding__data_5000nodes_0p1density__noopt__run30.json,36609758,36609.758,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,1,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run1.json,36866182,36866.182,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,2,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run2.json,36393837,36393.837,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,3,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run3.json,35903878,35903.878,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run4.json,36605648,36605.648,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,5,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run5.json,36616408,36616.408,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,6,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run6.json,36472877,36472.877,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,7,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run7.json,36656658,36656.658,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,8,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run8.json,36831666,36831.666,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,9,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run9.json,36841406,36841.406,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,10,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run10.json,36572162,36572.162,326.625
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,11,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run11.json,36437086,36437.086,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,12,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run12.json,36143154,36143.154,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,13,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run13.json,36690485,36690.485,326.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run14.json,36634318,36634.318,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run15.json,36787460,36787.46,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run16.json,36768177,36768.177,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run17.json,36723895,36723.895,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run18.json,37044356,37044.356,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run19.json,36492858,36492.858,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,20,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run20.json,37131268,37131.268,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,21,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run21.json,36699171,36699.171,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,22,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run22.json,36995559,36995.559,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,23,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run23.json,36741951,36741.951,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,24,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run24.json,36463802,36463.802,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,25,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run25.json,36659587,36659.587,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,26,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run26.json,36770056,36770.056,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,27,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run27.json,36544377,36544.377,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,28,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run28.json,36550472,36550.472,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,29,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run29.json,36748135,36748.135,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,noopt,30,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__noopt__run30.json,36757619,36757.619,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,1,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run1.json,36529920,36529.92,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,2,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run2.json,36603115,36603.115,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,3,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run3.json,36938584,36938.584,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,4,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run4.json,36650875,36650.875,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,5,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run5.json,36690436,36690.436,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,6,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run6.json,36295069,36295.069,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,7,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run7.json,36697942,36697.942,325.625
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,8,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run8.json,36227722,36227.722,326.375
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,9,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run9.json,36191712,36191.712,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,10,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run10.json,36127805,36127.805,325.625
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,11,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run11.json,36410489,36410.489,326.375
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,12,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run12.json,36513419,36513.419,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,13,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run13.json,36510475,36510.475,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,14,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run14.json,36844142,36844.142,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,15,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run15.json,36624676,36624.676,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,16,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run16.json,36717484,36717.484,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,17,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run17.json,36483784,36483.784,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,18,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run18.json,36423437,36423.437,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,19,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run19.json,36689795,36689.795,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,20,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run20.json,36976447,36976.447,326.5
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,21,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run21.json,36511917,36511.917,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,22,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run22.json,36899234,36899.234,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,23,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run23.json,36334103,36334.103,326.375
